2025-10-18 19:37:22 | INFO | aiogram | Bot: Noto [@notonoto_bot]
2025-10-18 22:42:18 | DEBUG | aiosqlite | operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x7040cf4a27c0>, 'SELECT notes.id, notes.user_id, notes.text, notes.description, notes.status, notes.created_at \nFROM notes \nWHERE notes.id = ?', (4,)) completed
2025-10-18 22:42:18 | DEBUG | aiosqlite | executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x7040cf4a27c0>)
2025-10-18 22:42:18 | DEBUG | aiosqlite | operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x7040cf4a27c0>) completed
2025-10-18 22:42:18 | DEBUG | aiosqlite | executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x7040cf4a27c0>)
2025-10-18 22:42:18 | DEBUG | aiosqlite | operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x7040cf4a27c0>) completed
2025-10-18 22:42:18 | DEBUG | aiosqlite | executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7040cf4713f0>)
2025-10-18 22:42:18 | DEBUG | aiosqlite | operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7040cf4713f0>) completed
2025-10-18 22:42:18 | DEBUG | aiosqlite | executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7040cf4713f0>)
2025-10-18 22:42:18 | DEBUG | aiosqlite | operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7040cf4713f0>) completed
2025-10-18 22:42:18 | INFO | root | 💾 Заметка #4 создана пользователем 5068758479: Кнопки на всех страницах бота. Чистка
2025-10-18 22:42:52 | INFO | middlewares.traffic | MSG from d1f0b15c: text='/start'
2025-10-18 22:42:52 | DEBUG | middlewares.auto_delete | Удалено: '/start'
2025-10-18 22:42:52 | DEBUG | aiosqlite | executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x7040cf4713f0>)
2025-10-18 22:42:52 | DEBUG | aiosqlite | operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x7040cf4713f0>) completed
2025-10-18 22:42:52 | DEBUG | aiosqlite | executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x7040cf46d440>, 'SELECT users.id AS users_id, users.username AS users_username, users.created_at AS users_created_at \nFROM users \nWHERE users.id = ?', (5068758479,))
2025-10-18 22:42:52 | DEBUG | aiosqlite | operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x7040cf46d440>, 'SELECT users.id AS users_id, users.username AS users_username, users.created_at AS users_created_at \nFROM users \nWHERE users.id = ?', (5068758479,)) completed
2025-10-18 22:42:52 | DEBUG | aiosqlite | executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x7040cf46d440>)
2025-10-18 22:42:52 | DEBUG | aiosqlite | operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x7040cf46d440>) completed
2025-10-18 22:42:52 | DEBUG | aiosqlite | executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x7040cf46d440>)
2025-10-18 22:42:52 | DEBUG | aiosqlite | operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x7040cf46d440>) completed
2025-10-18 22:42:52 | DEBUG | aiosqlite | executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7040cf4713f0>)
2025-10-18 22:42:52 | DEBUG | aiosqlite | operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7040cf4713f0>) completed
2025-10-18 22:42:52 | DEBUG | aiosqlite | executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7040cf4713f0>)
2025-10-18 22:42:52 | DEBUG | aiosqlite | operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7040cf4713f0>) completed
2025-10-18 22:42:52 | INFO | root | 👤 Пользователь 5068758479 (@BoogieWoogiePM) начал работу с ботом
2025-10-18 22:42:54 | INFO | middlewares.traffic | MSG from d1f0b15c: text='📦 Архив'
2025-10-18 22:42:54 | DEBUG | middlewares.auto_delete | Удалено: '📦 Архив'
2025-10-18 22:42:54 | DEBUG | aiosqlite | executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x7040cf4713f0>)
2025-10-18 22:42:54 | DEBUG | aiosqlite | operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x7040cf4713f0>) completed
2025-10-18 22:42:54 | DEBUG | aiosqlite | executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x7040cf4c0b40>, 'SELECT notes.id, notes.user_id, notes.text, notes.description, notes.status, notes.created_at \nFROM notes \nWHERE notes.user_id = ? AND notes.status = ? ORDER BY notes.created_at DESC\n LIMIT ? OFFSET ?', (5068758479, 'active', 10, 0))
2025-10-18 22:42:54 | DEBUG | aiosqlite | operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x7040cf4c0b40>, 'SELECT notes.id, notes.user_id, notes.text, notes.description, notes.status, notes.created_at \nFROM notes \nWHERE notes.user_id = ? AND notes.status = ? ORDER BY notes.created_at DESC\n LIMIT ? OFFSET ?', (5068758479, 'active', 10, 0)) completed
2025-10-18 22:42:54 | DEBUG | aiosqlite | executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x7040cf4c0b40>)
2025-10-18 22:42:54 | DEBUG | aiosqlite | operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x7040cf4c0b40>) completed
2025-10-18 22:42:54 | DEBUG | aiosqlite | executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x7040cf4c0b40>)
2025-10-18 22:42:54 | DEBUG | aiosqlite | operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x7040cf4c0b40>) completed
2025-10-18 22:42:54 | DEBUG | aiosqlite | executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7040cf4713f0>)
2025-10-18 22:42:54 | DEBUG | aiosqlite | operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7040cf4713f0>) completed
2025-10-18 22:42:54 | DEBUG | aiosqlite | executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7040cf4713f0>)
2025-10-18 22:42:54 | DEBUG | aiosqlite | operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7040cf4713f0>) completed
2025-10-18 22:46:45 | INFO | middlewares.traffic | MSG from d1f0b15c: text='❓ Помощь'
2025-10-18 22:46:45 | DEBUG | middlewares.auto_delete | Удалено: '❓ Помощь'
2025-10-18 22:47:07 | INFO | middlewares.traffic | MSG from d1f0b15c: text='Возврат клавиатуры после отправки сообщения.'
2025-10-18 22:47:07 | DEBUG | aiosqlite | executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x7040cf4713f0>)
2025-10-18 22:47:07 | DEBUG | aiosqlite | operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x7040cf4713f0>) completed
2025-10-18 22:47:07 | DEBUG | aiosqlite | executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x7040cf4c1040>, 'SELECT users.id AS users_id, users.username AS users_username, users.created_at AS users_created_at \nFROM users \nWHERE users.id = ?', (5068758479,))
2025-10-18 22:47:07 | DEBUG | aiosqlite | operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x7040cf4c1040>, 'SELECT users.id AS users_id, users.username AS users_username, users.created_at AS users_created_at \nFROM users \nWHERE users.id = ?', (5068758479,)) completed
2025-10-18 22:47:07 | DEBUG | aiosqlite | executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x7040cf4c1040>)
2025-10-18 22:47:07 | DEBUG | aiosqlite | operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x7040cf4c1040>) completed
2025-10-18 22:47:07 | DEBUG | aiosqlite | executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x7040cf4c1040>)
2025-10-18 22:47:07 | DEBUG | aiosqlite | operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x7040cf4c1040>) completed
2025-10-18 22:47:07 | DEBUG | aiosqlite | executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7040cf4713f0>)
2025-10-18 22:47:07 | DEBUG | aiosqlite | operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7040cf4713f0>) completed
2025-10-18 22:47:07 | DEBUG | aiosqlite | executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7040cf4713f0>)
2025-10-18 22:47:07 | DEBUG | aiosqlite | operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7040cf4713f0>) completed
2025-10-18 22:47:07 | DEBUG | aiosqlite | executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x7040cf4713f0>)
2025-10-18 22:47:07 | DEBUG | aiosqlite | operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x7040cf4713f0>) completed
2025-10-18 22:47:07 | DEBUG | aiosqlite | executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x7040cf4c0dc0>, 'INSERT INTO notes (user_id, text, description, status) VALUES (?, ?, ?, ?) RETURNING id, created_at', (5068758479, 'Возврат клавиатуры после отправки сообщения.', None, 'active'))
2025-10-18 22:47:07 | DEBUG | aiosqlite | operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x7040cf4c0dc0>, 'INSERT INTO notes (user_id, text, description, status) VALUES (?, ?, ?, ?) RETURNING id, created_at', (5068758479, 'Возврат клавиатуры после отправки сообщения.', None, 'active')) completed
2025-10-18 22:47:07 | DEBUG | aiosqlite | executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x7040cf4c0dc0>)
2025-10-18 22:47:07 | DEBUG | aiosqlite | operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x7040cf4c0dc0>) completed
2025-10-18 22:47:07 | DEBUG | aiosqlite | executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x7040cf4c0dc0>)
2025-10-18 22:47:07 | DEBUG | aiosqlite | operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x7040cf4c0dc0>) completed
2025-10-18 22:47:07 | DEBUG | aiosqlite | executing functools.partial(<built-in method commit of sqlite3.Connection object at 0x7040cf4713f0>)
2025-10-18 22:47:07 | DEBUG | aiosqlite | operation functools.partial(<built-in method commit of sqlite3.Connection object at 0x7040cf4713f0>) completed
2025-10-18 22:47:07 | DEBUG | aiosqlite | executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7040cf4713f0>)
2025-10-18 22:47:07 | DEBUG | aiosqlite | operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7040cf4713f0>) completed
2025-10-18 22:47:07 | DEBUG | aiosqlite | executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x7040cf4713f0>)
2025-10-18 22:47:07 | DEBUG | aiosqlite | operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x7040cf4713f0>) completed
2025-10-18 22:47:07 | DEBUG | aiosqlite | executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x7040cf4c0cc0>, 'SELECT notes.id, notes.user_id, notes.text, notes.description, notes.status, notes.created_at \nFROM notes \nWHERE notes.id = ?', (5,))
2025-10-18 22:47:07 | DEBUG | aiosqlite | operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x7040cf4c0cc0>, 'SELECT notes.id, notes.user_id, notes.text, notes.description, notes.status, notes.created_at \nFROM notes \nWHERE notes.id = ?', (5,)) completed
2025-10-18 22:47:07 | DEBUG | aiosqlite | executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x7040cf4c0cc0>)
2025-10-18 22:47:07 | DEBUG | aiosqlite | operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x7040cf4c0cc0>) completed
2025-10-18 22:47:07 | DEBUG | aiosqlite | executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x7040cf4c0cc0>)
2025-10-18 22:47:07 | DEBUG | aiosqlite | operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x7040cf4c0cc0>) completed
2025-10-18 22:47:07 | DEBUG | aiosqlite | executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7040cf4713f0>)
2025-10-18 22:47:07 | DEBUG | aiosqlite | operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7040cf4713f0>) completed
2025-10-18 22:47:07 | DEBUG | aiosqlite | executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7040cf4713f0>)
2025-10-18 22:47:07 | DEBUG | aiosqlite | operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x7040cf4713f0>) completed
2025-10-18 22:47:07 | INFO | root | 💾 Заметка #5 создана пользователем 5068758479: Возврат клавиатуры после отправки сообщения.
2025-10-19 11:23:15 | INFO | aiogram | Bot: Noto [@notonoto_bot]
2025-10-19 11:23:15 | WARNING | aiogram | Updates were skipped successfully.
2025-10-19 11:23:15 | INFO | root | 🚀 Запуск бота...
2025-10-19 11:23:15 | INFO | root | 📝 Подключение к БД: sqlite+aiosqlite:///./notes.db
2025-10-19 11:23:15 | INFO | ai_service | ✅ OpenAI API инициализирован
2025-10-19 11:23:15 | INFO | root | ✅ OpenAI API инициализирован
2025-10-19 11:23:15 | INFO | root | ✅ Engine и SessionMaker инициализированы
2025-10-19 11:23:15 | DEBUG | aiosqlite | executing <function connect.<locals>.connector at 0x71d5ebc9fd80>
2025-10-19 11:23:15 | DEBUG | aiosqlite | operation <function connect.<locals>.connector at 0x71d5ebc9fd80> completed
2025-10-19 11:23:15 | DEBUG | aiosqlite | executing functools.partial(<built-in method create_function of sqlite3.Connection object at 0x71d5ebcad8a0>, 'regexp', 2, <function SQLiteDialect_pysqlite.on_connect.<locals>.regexp at 0x71d5ebc9f100>, deterministic=True)
2025-10-19 11:23:15 | DEBUG | aiosqlite | operation functools.partial(<built-in method create_function of sqlite3.Connection object at 0x71d5ebcad8a0>, 'regexp', 2, <function SQLiteDialect_pysqlite.on_connect.<locals>.regexp at 0x71d5ebc9f100>, deterministic=True) completed
2025-10-19 11:23:15 | DEBUG | aiosqlite | executing functools.partial(<built-in method create_function of sqlite3.Connection object at 0x71d5ebcad8a0>, 'floor', 1, <built-in function floor>, deterministic=True)
2025-10-19 11:23:15 | DEBUG | aiosqlite | operation functools.partial(<built-in method create_function of sqlite3.Connection object at 0x71d5ebcad8a0>, 'floor', 1, <built-in function floor>, deterministic=True) completed
2025-10-19 11:23:15 | DEBUG | aiosqlite | executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x71d5ebcad8a0>)
2025-10-19 11:23:15 | DEBUG | aiosqlite | operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x71d5ebcad8a0>) completed
2025-10-19 11:23:15 | DEBUG | aiosqlite | executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x71d5ebc7ebc0>, 'PRAGMA read_uncommitted', [])
2025-10-19 11:23:15 | DEBUG | aiosqlite | operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x71d5ebc7ebc0>, 'PRAGMA read_uncommitted', []) completed
2025-10-19 11:23:15 | DEBUG | aiosqlite | executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x71d5ebc7ebc0>)
